,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
12,0.19656000137329102,0.042551132186917036,0.0,0.0,0.1,"(25,)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 60}",0.8928571428571429,0.8535911602209945,0.8523676880222841,0.9663865546218487,0.8704225352112676,0.8870339454646633,0.04216305185196209,265,0.958827634333566,0.9679442508710802,0.9436717663421419,0.9729166666666667,0.9895977808599168,0.9665916198146742,0.01520998637900443
13,0.17472000122070314,0.0890157481067478,0.0,0.0,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 2}",0.5274725274725275,0.494475138121547,0.4428969359331476,0.4257703081232493,0.5154929577464789,0.4813578185865331,0.040062366772427235,361,0.5059316120027914,0.5184668989547039,0.4749652294853964,0.42430555555555555,0.5859916782246879,0.5019321948446269,0.05311967784491375
14,0.302839994430542,0.11046096531536918,0.0,0.0,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 5}",0.8186813186813187,0.7569060773480663,0.7632311977715878,0.8235294117647058,0.7126760563380282,0.775180856983862,0.04141623270488589,332,0.8555478018143754,0.8125435540069686,0.8233657858136301,0.8736111111111111,0.826629680998613,0.8383395867489396,0.02265822150534413
15,0.2839200019836426,0.018192505786728336,0.0,0.0,0.1,"(50,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 10}",0.8461538461538461,0.8038674033149171,0.8662952646239555,0.8879551820728291,0.8112676056338028,0.8430717863105175,0.03192692300395744,301,0.9057920446615492,0.9282229965156794,0.9290681502086231,0.9222222222222223,0.9077669902912622,0.9186144807798673,0.009966960373099373
16,0.23127994537353516,0.03433085034201081,0.0,0.0,0.1,"(50,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 15}",0.9038461538461539,0.8397790055248618,0.9052924791086351,0.9607843137254902,0.8591549295774648,0.8937117417918754,0.0419904977489666,235,0.939288206559665,0.9505226480836237,0.9575799721835884,0.9555555555555556,0.9334257975034674,0.9472744359771801,0.00939038388721324
17,0.23712000846862794,0.05349682020355115,0.0,0.0,0.1,"(50,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 20}",0.9615384615384616,0.8922651933701657,0.924791086350975,0.9327731092436975,0.8788732394366198,0.9181969949916527,0.029535581775497404,99,0.9776692254012561,0.9679442508710802,0.9513212795549374,0.9534722222222223,0.9687933425797504,0.9638400641258492,0.00996832112980242
18,0.20280003547668457,0.01708899366151641,0.0031200408935546874,0.006240081787109375,0.1,"(50,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 25}",0.8846153846153846,0.8784530386740331,0.9275766016713092,0.9523809523809523,0.8760563380281691,0.9037284362826934,0.03062412288939798,177,0.958827634333566,0.9554006968641114,0.9735744089012517,0.9659722222222222,0.9667128987517337,0.964097572214577,0.006380792509779234
19,0.18095998764038085,0.03056949732657695,0.0,0.0,0.1,"(50,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 30}",0.9148351648351648,0.8839779005524862,0.8969359331476323,0.9439775910364145,0.8760563380281691,0.9031719532554258,0.02419888048799452,182,0.9748778785764132,0.9658536585365853,0.9520166898470097,0.9590277777777778,0.9660194174757282,0.9635590844427029,0.007657584771209622
20,0.25311999320983886,0.030218826955721763,0.0,0.0,0.1,"(50,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 35}",0.9203296703296703,0.8784530386740331,0.9275766016713092,0.9719887955182073,0.8704225352112676,0.9137451307735114,0.03664175490801418,129,0.9713886950453594,0.9770034843205575,0.9777468706536857,0.9833333333333333,0.9750346740638003,0.9769014114833473,0.003897937656667472
21,0.2495999813079834,0.044123535706093606,0.0,0.0,0.1,"(50,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 40}",0.9395604395604396,0.8729281767955801,0.9192200557103064,0.9663865546218487,0.8647887323943662,0.9126321647189761,0.03872153221783379,135,0.9860432658757851,0.9853658536585366,0.9749652294853964,0.9895833333333334,0.9639389736477115,0.9799793312001526,0.009385702651748856
22,0.20592002868652343,0.03024945647759902,0.0,0.0,0.1,"(50,)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 45}",0.9010989010989011,0.8867403314917127,0.9275766016713092,0.9495798319327731,0.8816901408450705,0.90929326655537,0.02560860625965235,144,0.9434752267969295,0.9832752613240419,0.978442280945758,0.9673611111111111,0.9778085991678225,0.9700724958691327,0.014275713232896274
23,0.21215991973876952,0.03769920292312178,0.0031200408935546874,0.006240081787109375,0.1,"(50,)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 50}",0.9175824175824175,0.8867403314917127,0.9415041782729805,0.957983193277311,0.8788732394366198,0.9165275459098498,0.03041560414678123,106,0.9769713886950454,0.972822299651568,0.9930458970792768,0.9701388888888889,0.9757281553398058,0.9777413259309171,0.00801086044974236
24,0.21839985847473145,0.05581220189240096,0.0,0.0,0.1,"(50,)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 55}",0.945054945054945,0.8784530386740331,0.9415041782729805,0.969187675070028,0.8873239436619719,0.9243183082915971,0.03521653669552887,63,0.9937194696441033,0.9777003484320558,0.9812239221140473,0.9805555555555555,0.9750346740638003,0.9816467939619123,0.006425164306906462
25,0.22484002113342286,0.027271263208867143,0.0,0.0,0.1,"(50,)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 60}",0.9285714285714286,0.8922651933701657,0.9220055710306406,0.9551820728291317,0.8845070422535212,0.9165275459098498,0.025560759562632773,106,0.9783670621074668,0.98397212543554,0.9895688456189151,0.9722222222222222,0.9854368932038835,0.9819134297176056,0.006029173103585837
26,0.25292000770568845,0.07180462076169965,0.0,0.0,0.1,"(25, 25)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 2}",0.5576923076923077,0.5138121546961326,0.5376044568245125,0.5098039215686274,0.5098591549295775,0.5258764607679466,0.019074652629763874,353,0.5457083042568039,0.5358885017421603,0.5904033379694019,0.5131944444444444,0.5776699029126213,0.5525728982650864,0.028061205156006585
27,0.3433999538421631,0.048012614098823986,0.0,0.0,0.1,"(25, 25)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 5}",0.8241758241758241,0.7734806629834254,0.7715877437325905,0.834733893557423,0.7464788732394366,0.7902058987200891,0.03362998278071183,323,0.8443824145150035,0.8236933797909408,0.8456189151599444,0.8743055555555556,0.863384188626907,0.8502768907296703,0.017391392305187228
28,0.3244800090789795,0.05257908845007937,0.0,0.0,0.1,"(25, 25)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 10}",0.8626373626373627,0.8204419889502762,0.871866295264624,0.8879551820728291,0.780281690140845,0.8447412353923205,0.03902098064960362,299,0.9120725750174459,0.9289198606271777,0.9443671766342142,0.94375,0.8828016643550625,0.92238225532678,0.023045911785515724
